comment_origin,label
이영화 어제 티비에서하는데 보는데 시나리오고 나발이고 나오는연기자들 연기 죄다못한다진짜 ㅋㅋ 특히 오인혜인가 ㅋㅋ 진짜 대사칠때마다 오그라든다 오그라들어 ㅋ,0
이거보고영기분이안좋았다는.승우형님이무거운데도나오네그려,0
알바들 고생한다ㅋㅋ 도저히 본인들도 내용으로 칭찬을 못하겠으니까 그냥 제목을 극찬하고앉아있네,0
낚이지말자 .......,0
이건..알바도 반박불가 ㅋㅋ,0
영화계의 거장 피터잭슨이 만든영화중최악의영화인듯.데드얼라이브는정말잘만들엇는데,0
재밌네,0
어린 나이에도 이거 보고 실망했었는데,0
... 영화도중 강하늘과김소은이 꽁냥꽁냥거리는걸 보고있으면 내가 연애물을보고있는건가 공포스릴러를 보고있는건가 싶음 결론은 부럽다,0
어설픈 연출과 빗나간 주제의식이 적절하게 섞여있다,0
푸른거탑이 낫네요 ㅋㅋ,0
우하하 ;;,0
코미디는없구요.그냥 다큐멘터리에요.뉴스보는느낌.어른만보세요.ㅜㅜ,0
홍수아........그리고 마지막 예상하진 못했지만 황당했다,0
전쟁영홙줄알았는데;...,0
1점도 과하다.0점없나?네이버영화판 운영진은 하루라도 빨리 영점을 신설하라,0
스티븐킹 원작중 2번째로 별로,0
그저 그러네...별로,0
천재가 아니라 허세 쩌는 게이 백수들 같더만 별 재미도 없고,0
진짜 보는동안 감독이 누군지 궁금하세 만드는 영화네요 배우들의 노력을 쓰래기로 만드는 영화네요 만들어 놓고 보기는 하셧는지 이정도로 짜임세 떨어지는 영화는 오랫만입니다 스릴러라고 하기 창피하네요 하나부터 열까지 다 쓰래기 아~배우들의 연기는 좋습니다,0
미스터빈 좋아해서 봤는데 내가 보면서 자게 될줄은 몰랐다.. 웃기지도 않고 스토리는 최악..,0
그냥 마냥 답답하기만 하네요...,0
장동건 보고싶어서 들어갔다가 욕하면서 나온영화,0
이게 웃긴가;; 수준 알만하네..ㅡ.ㅡ; 이딴 쓰레기영화는 좀 안나왔으면;;,0
모든 면에서 어중간하다. 오맹달이 웃겨서 1점 추가.,0
"이젠 재미없음...애들 완전 오버하고 말도안되는 꽁트나하고, 예전꺼보다 이젠 보기싫음",0
동물중에 조류가 지능이 젤 떨어지는데~ 무엇을 바라고 만들었을까???,0
"가족 드라마라고 하는데 부부가 이혼하는 사랑과전쟁드라마보다 한술 더 뜨는 드라마.재벌집 귀부인 김창숙씨, 윤주를 기른 엄마, 이두분은 학력이 좋은데 무식하기 짝이없고 교양은 완전 유치원 수준입니다.완전 시청자들을 무식한 작가수준으로 아는것 같습니다.",0
망할만하네 딱 삼류 블록버스터,0
제목만 봐도 어떤 영화일 지 알만 하네. OO같~퉤~,0
국산공포영화를 만드는 긍극적인 목적을 영화로 만들면 어떨지...진지허게...,0
재발재미있게 좀 만드세요.안타깝네요.Mbc쥐어짜듯얘기를 만들지말고.정상적인내용 부탁합니다.잘만들때까지 sbs볼께요.ㅋㅋㅋ,0
ㅋ아놔 진짜ㅋㅋㅋ발로 만들었냐ㅋㅋㅋ아 진짜ㅋㅋ 내가 영화 만들고 연기해도 이거보단 잘 만들것다 ㅋㅋㅋ,0
뭔소리지? 박진희보고기대했는데 완전별로~ 연기도 3류배우가 한것도 아니고 너무못했음. 결말은 진짜 산으로 가더군요.,0
입에발린말투성이. 자살시도했을때주인공죽고그대로영화끝났으면좋은작품이었을텐데,0
"발정난 10대소녀의 주체할수없는 욕구....어쩌라고,,,그냥 딜도하나 사주면되지, 비슷한소재의 독일영화 걸스온탑이 훨 재미있다, 이건 킬링타임도 못된다,",0
미안한데 사투리빼고는 재미있는게 거의 없었어,0
예전스타일을 고대로 답습하다. 무슨 생각으로?,0
시작하고10분도안돼서전편과감독이다른가?왜이러지??;;;;를 느꼈다ㅡㅡ.....이런 졸작으로 감히 무간도이름을 쓰다니,0
감정 못느끼는 설정인데 감정에 기반을 둔 행동들이 너무 많음.. 모순이죠.. 좀 더 치밀하게 만들었더라면..,0
대박입니다. 고등학교 영화반 애들이 만들어도 이것보단 잘 만들겠어요..,0
"슈스케 조작임 제가 1기부터게속봣는데 결승전때 무조건 1번이아닌 2번이 우승함 서인국,허각,울랄라,로이킴,박재정등 결승전때 전부2번이엇음",0
흠이진진한 전반.. 허무랭랭 한 후반부..,0
"안타깝구나..,.,.,.,.,.,.",0
"송승헌, 권상우 출연 영화는 진짜 신중히 생각하고 봐야 할 듯",0
비디오 빌린 돈이 아까웠어요.,0
울애덜이 지루해 하더군,0
별로,0
"이거 봤는데 cg쓰레기고 ctrl c, ctrl v 하고 참.... 이런쓰레기는 진짜... 제작을 왜 했는지..",0
너무 끄는 듯,0
도대체 너회들 뇌에는 뭐가 들어있었니?표절이 아니면 다른 할게 없었던 자들의 비애.,0
별로다 다른 영화와 다를바 없다,0
"김감독 영화정신은 외디푸스컴플렉스. ,",0
지루하고 개연성 없음,0
여친님이랑 보러갔다가 종나 욕먹고 나옴. 닝기미 돈아까움. 절대 보지 마라,0
진짜 시시하다 기대에 반도 못미치고 이렇게 쉽게 사랑에 빠지나?,0
그냥 스위스국산 영화임 약빨고 만든영화 웃음만 SF영화한편보는게 나은듯,0
1빠기념,0
"스토리, 소재가 같고.. 뻔하면.. 웃기기라도 하자..",0
아이들이 재미없다고 하네요,0
오광록 연기 왜이리 못하냐.. 어찌 오래된연기자가 저렇게 연기를 하지.,0
많이 약해진 폭력의 미학,0
당신이 꼭..!!! 보지 말아야 할 영화....,0
2014.11.10,0
진짜 작가가 내용을 쓰다 말았다. 이 영화는 쓰레기 3류도 안된다.난 사싯 레이첼이 에단의 고백을 듣고 바로 내 사랑이 여기에 있었구나 할 줄 알았는데 결국은 .... 처음은 좋았지만 끝이거지 같다.,0
손발이 오그라드는 유치함 진짜 쩐다 쩔어 정말비추,0
남자와 여자가 같이 살다 보면 눈산태가 나지 않아도 본성을 이내 알게 된다 가족들에게 헌신적이던 사람이 눈사태가 나서야 이상한 행동을 보이는 경우는 현실에서 없다,0
"시나리오 구성도 떨어지고, 배우들 연기 다 따로놀고...;;;.",0
박평식 ㅋㅋㅋ ㅋㄱㅋㅋ 쏘우4 - 그 상상력을 톱질하고 싶다 / 쏘우5 - 더는 견디기 어렵다 / 쏘우6 - 독하고 질긴 것들!,0
"나이가 들어도 여자는 여자다. 시도는 좋으나 저렴한표현, 그녀의소설과 난 상극인듯",0
장난하냐?진짜 보기 싫다....작가 피디 뭐하세요?,0
"예술과 철학에 빗대 놀아나는 홍상수식 따라잡기,",0
"""얘네 배우들 맞냐? 어째 하나같이 연기가...ㅋㅋ 그와중에 명대사 """"화쥐뫄아. 이 괴위섀위꾸이드롸아""""""",0
진짜 영화 허접함 보지마세요,0
개썁노잼톤이닫ㄷㄷㄷㄷ,0
1인2역이니 출연료 두배로 받았겠죠^^.....,0
뭐 이딴 것도 영화여... 정말 역대급 쓰레기 영화,0
감동도재미도없고..그냥화가난다,0
도대체가..후속작의 감독이 바뀔때마다 영화는 개판이 되어가는구나..,0
새벽에 불끄고 혼자봐도 한숨이 절로 나오네,0
지루하다 깜깜하고 소리지르다 끝나네 에효,0
기대를 너무 많이 한듯...,0
콘돔생각하고 제목을 이따구로 지은거면서 아닌척은,0
"아,...-_-지루해",0
콩!!콩!!!콩콩콩콩,0
전 인류 중 이 영화를 보게되는 불행한 사람이 내가 마지막이 되길 바라며 기도드립니다. 아멘.,0
"내용이 너무꿀꿀함 역대베스트돈아깝, ,",0
진짜 기승전결도 개판이구 연기도 개판인데 그중에 제일은 펀집과 카메라 앵글이다 보다가 TV 끄고 나옴히어로보다 더 이상함,0
드럽게 재미없네 거....,0
혈액형은 무의미함....미신임,0
셀룰러와 13구역의 절묘함을 예상한 나의 기대를 무너뜨리는..,0
고통스럽게 재미없다..진짜.... 그러지마라,0
여배우의 알몸 육탄공세 말고는 기대하지 말자.,0
뭐 이런 거지같은 것도 있네.. 제시카 알바 때문에 1점이라도 준다.. ;;;,0
ㅋㅋ,0
와 1점도 아깝다 이거 왜만드셨는지... 돈아깝다,0
포스터에 낚이면 절대 안됨 드웨인 존슨이 덩치값 못하는 영화,0
"몸매,베드신 보기좋다고 한사람은 영화 안본사람",0
에로의 유치함이란..ㅋㅋ,0
"딱 남학생들의 성적환타지를 영화한 나름 세련된 에로영화, 야설의 영화화 그 이상도 이하도 아닌듯, 현실은 이웃집 선생님 덮치면 감방 고고씽~~",0
오션스에 이어서 망할 나레이션이 또다시 다큐의 아름다움을 뺏었다.,0
나만 보면서 범인 추리 생각했나?ㅋ,0
2.7,0
평점과제목으로 보아선 대단한 수작으로 생각했는데..의외로 B급수준의 영화임..5-6점 정도가 적당함...8점대는 전혀 아니올시다.,0
출연진의 너무 낮은 수준의 연기력과 그에 못지 않은 연출력 때문에 평점을 메기는것 자체가 무리라 느껴 질정도의 저급 영화라는 생각만 드네요. 안타깝네요.,0
역시 일본!!!,0
이게뭐야 13구역을 한번 다시보는게 낫겠네,0
나로맨틱코미디영화많이봤지만...이건정말 아니다.. 시간이아까움,0
뭐지..?,0
단지 아무것도 하지 않고 세상을 구하려는 얄팍한 인스턴트 영웅심리. 주류에 속하지 못한 아웃사이더들의 소망의 발현. 영화는 전개나 소재가 독특한데 가끔 독특함이 예술이 된다는 착각을 하는 사람들이 있다. 이것도 물론 비주류의 자위. 좋은 영화는 아님.,0
각본가가 드라마에 상당한 영향을 끼치는 존재임을 다시 증명해주는 드라마.,0
지금 보면 무지 촌스러운 영화,0
구성이 왠지 이리저리 끌려다니는 듯한/,0
조연도아니고 주인공이.. 연기를너무못해서 몰입이안됨ㅜㅜ,0
한편에 막장 드라마를 본 느낌이다 타케우치 유코라해도 용서가 안된다,0
재미가 없고 잠이 막 왔었다.,0
너무 뻔한 삼류 괴수영화 너무 허졉하고 뻔해서 삼십분보다 껐다,0
드래곤볼z 팬으로써 보고 정말 실망했고 돈낭비했다.내용 앞뒤가 하나도 안맞고그냥 케릭터만 드래곤볼이지 포켓몬극장판,0
"20세기에 만들어졌어도 혹평을 받았을 3류스릴러. 시나리오, 연출, 편집, 구성, 캐릭터설정 뭐하나 맘에드는게 없다. 이런 영화를 왜수입하는지 정말 알수가없다,",0
투박한 B급 수사물의 한계,0
살면서 봤던 영화중에 제일 재미없는 영화.. 이걸 보고 있는 시간이 아까움 차라리 마당을 나온 암탉 3번을 보겠다 시바,0
참고 참고 봤는데 결말은 더 막장진짜 순 어거지 결말...KBS 일일드라마 다 재미있었는데 역대 최악의 드라마..,0
크리스마스를 모욕하다,0
으흑 ㅠㅠ 기대했는 ㄷ ㅐ ~ 뭐양,0
진짜 영화가 아니라 그냥 내용없는 동영상이다 ;;,0
전편보다 액션을 좋아진건 당연한데...감동이 영........거시기하네.................,0
이거 포스터는 현대인데 왜 영화는 사극인데?,0
"쓰레기영화....프로스트가 악역이네 막말로 프로스트가 죽고,세나가 살았으면 세나가 악역됬을영화임.세나와 프로스트의 명승부를 프로스트의 찌질한 마음으로 고통받는 세나의 모습으로 표현하다니 이런 쓰레기",0
막장이지만 액션은 볼만함,0
내일 예고보니 아이 사고나는것같던데 설마 또 죽는설정은 아니겠지... 이제 그만좀 복수해버림좋겠음,0
개인적으로 역대 극장판 시리즈중 최악이 아닐까하는 생각이 든다. 대부분의 포켓몬 극장판들은 감동과 여운을 남겼는데 이번 극장판은 그래픽만 좋아졌지 내용 뭣도 없고 그냥 싸우기만 하고 감동도 없고 걍 케르디오 보는 맛으로 보는 케르디오 성장 영화,0
하나티비에서 공짜로 봤어요..... 왜 공짠지 보시면 알아요. 이 영화의 가치가 공짜,0
스탠바이는시청율떨어지고선녀는올라가곸ㅋㅋ 선녀재밋음,0
진짜 개별로 노잼,0
여지껏 본영화중 최악에 손꼽히는 영화. 안타깝다.안타까워서 2점..,0
후....내 조로리 어디갔나요,0
ok 무술코믹,0
* '실상'이 아니라 '억지'다. * 후기 구조주의 철학이 얼마나 썩었는지 여실히 보여준다. * 많은 평론가들이 권위에 속아 넘어갔다. * 깐느는 가끔 미친짓을 하는 것 같다.,0
댓글이 필요가 없다 그냥 1점이다,0
영화가 관람객들에게 보여줄려는게 뭘까,0
참..재미없다..예전엔 막장이라도 재미있는 부분도 있었는데 ;;;여성비하 대사는 여전하고~,0
과거배경의 리얼리티외엔 참신할것도 재미요소도 없는 평범한..,0
원작이 너무 좋았다.. 일본은 영화 리메이크가 늘 한심하다..,0
유도탄이 비행기 폭파시킬때 한번 웃었다;;; 슬래셔두 코메디두 아닌듯;,0
허수아비들이 권투선수네,0
동네 바보형 역할에 홍금보가 딱이지,0
ㅠㅠ아만다때매봤는데..비중디게 적게나오고. ..음악없는맘마미아?너무후하게쳐줫나?미국식개그라서그런지..하나도안웃껴ㅜㅜ,0
그냥 정신 병자 살인자 2명한테 모텔에서 몇명죽고 모텔 여주인이 복수 한다는 내용.. 참 기가 차다 ㅋㅋ..-10 점 없는걸 다행으로 여겨라,0
아무 생각안하고 만든것같다. 보는내내 답답했고 SF보다는 그냥 판타지를 만들고 싶었는듯. 심지어 이들은 거의 천년이 지난 미래에서 무기도없이 칼을 휘두른다... 인간을 죽이기위해 진화한 지구생명체라는 자극적인 홍보문구로 날 홀리려 든게 성공한게슬프다.,0
성의없는 그리고 대책없는....,0
"작가의 상상력이란 참... 막장이라도 연기라도 잘하면 모르겠지만. 발대본, 발연기의 끝을 보여줌.",0
예수를 믿지 않는 자들이보면 이거 뭐여 하겠지..,0
알렉스가 잘생겨서 참고끝까지볼라하다가 졸1라잼없어서 안본OOO기영화진짜화남,0
걍 볼만 ㅋㅋㅋ ㅋ근데 여기 귀신 너무 말투도 그렇고 완전 쌩양아치같아 ㅋㅋㅋ 개웃김 ㅋㅋ 그나저나 김윤혜씨 이 영화로 처음 알게됬는데 정말 이쁘네요 팬 됬어요 ㅎ,0
뭔내용임 이게ㅡㅡ 스토리가엉망임,0
This might be one of the most boring movies I've ever seen.,0
그냥호구작품이다 키아~~,0
