Column1,Column2
중2 때 수련회가서 숙소에서 밑에 있는 다른 학교 애들한테 엿날리면서 같이 ㅈㄴ 웃었던거 기억나네 ㅋㅋㅋㅋ 그때 진짜 웃겼는데,1
이제 가운데 가방만 검사 하면 되겠네요 ㅋㅋ,1
ㄹㅇ 검사 다 하긴했음 ㅋㅋ,1
"청소년지도사입니다.
교관 호칭이 잘못되었습니다.
많은분들이 전문성 없던 옛 교관시절 수련회를 기억하시지만, 청소년지도사는 2년혹은 4년을 대학에서 청소년에대한 전문지식을 토대로 탄생하는 직업입니다.
또, 소지품검사, 체벌, 인권침해, 성희롱등의 사항은 엄격하게 금하고 있지만 애들 담배가져왔을지도모르니 검사해달라, 애들 빡세게 굴려달라, 정신차리게 해달라 등은 학교측의 요구입니다. 대부분 그 학년부장선생님들의 요구이구요.
물론, 분위기를 무겁게 만드는 멘트들 사용합니다. 거기에도 이유가있습니다. 특히 레크리에이션  및 장기자랑시간이 끝난후에 숙소에 돌아가면 가장 많은 사고가 발생합니다. 청소년기에 아직 집단과 또래친구들의 분위기가 고조되어있으니 평소엔 일어나지 않을 사고들이 일어나게 되죠. 그걸 방지하기 위해서 억지로 분위기를 다운시키는겁니다. 초반도 비슷하게 프로그램 참여에 몰입할수있게 다운시키는거구요. 
짧은 2박3일이라도 청소년들이 와서 안전하게 집에돌려보내는것이, 재밌었던 추억 한 줌으로 만들어주는것이 저희의 일입니다.
영상이 많이 아쉽네요. 교관이라는 전문성 없던 시절에서 벗어나 더 좋은 청소년지도사의 모습이 청소년들의 기억 속에 남도록 앞으로도 노력하겠습니다.",0
인터뷰하는분 성동일인줄 알았어요. 이제는 수련회 갈때가면 학생들이 얌전해보이는 애들 가방에 숨겨놓겠네요ㅋㅋ,1
교관분들이라는 말보다는 청소년지도사라는 단어를 사용하셨다면 더 좋았을 것 같습니다. 학교에서 인수하지 않겠다고 가져가신다는 것이.. 당혹..,1
수련회 옆 버스가 우리 추월할때 애들 난리나면 기분이 어떤지 안물어봤네 ;,1
교도소인가욤???,1
내돈  내고   가서   고문  받고오는   수련회,1
"내가 초, 중학교때는 소지품 검사와 체대나 군인 출신 교관들이 빡세고 많았지만, 고등학교로 들어가면서 금속탐지기 검사와 교육청에서 운영하는 수련회장으로 가면서 선생님 출신 교관이 들어오면서 그나마 나아짐",1
아 수학여행 가고싶다,1
그 장소에서 안하는데 장기자랑 할때 마스터키로 다 따고 들어갔던 기억이 그때 수련회 끝나고 80명 정도 징계받음 ㅋㅋㅋ,1
"헐 나 여기 초딩때 가봤음 진천 수련회 인가...?̑̈ 
암튼 교관님 중에 잘생기신분 , 키작으신분 있는데 아직도 계신가여",1
애초에 학생가방검사가 엄청난 사생활침해임;;화기용품이나 나이프처럼 다른 사람을 다치게 할수있는 용품이 있다는 이야기가 나오면 몰라도 말도안되는일임,1
가방 검사 완전히 다 하지 않습니다. 2010년 기준 저 가방 검사 안 당했습니다. 물론 가방안에 금지 물품은 진짜 있었습니다. 도수 30짜리 술 있었는데 그 때 스릴 쩔었습니다. 다시 느껴보고 싶다,1
난 학창시절에 과자봉투안에 비닐로싸서 담배두갑넣고 고데기로지져서 가져갔엇는데 추억돋네 ㅋㅋㅋ,1
001이 평소에 뭐하는 사람인지 알려주세요 맨날 어쩌라고 라는 댓 다는걸로 유명하신 분인데,1
"학생인권탄압 거리는건 수련회 자체에 트라우마 있는 찐따들 같은데

수련회에서 조교들이 강압적으로 나와친구들끼리 단합이되고 숨은재미도 있음
막상 자유롭게 수학여행 보내놓으면 대표활동 외에 할게 딱히 없어서 정치,따돌림 등이 난무함

가짜사나이랑 머니게임 으로도 증명할 수 있늠",1
수련회 가지마셈 안가는게 이득임,1
이제셔틀한테다맡기겟네,1
근데 진짜 다 열게 하고 본 적은 있음ㅋㅋㅋㅋㅋㅋ 뒤져보지는 않았지만,1
일진들은 수련회에서 술이나 담배를 착한 애들한테 맞길 수 있으니까...,1
초등학교 4학년땐가. 수련회 갔을때 스키장 최상급코스 등반시키던거 생각난다ㅋㅋ지금생각하면 미친놈들임ㅋㅋㅋㅋ,1
"애기들은 태어나서 말 배우면 엄마 맘마 이런 거 부터 대부분 말하는데 완전 옛날 우리 할머니 할아버지 때는 호칭을 어머니 아버지라고 했었잖아요 그럼 옛날에도 애기가 엄마라고 했을지 아니면 어마마? 이런식으로 했을지,뭐라고 했을 지  궁금해요",1
와 요즘엔 버스에서 넷플릭스나 뮤비 틀어주는 구나.... 우린 짱구 아니면 뽀로로만 봤는데....,1
아직도 수련회 있음?? 난 아직 있는게 더 신기하누,1
지금 생각하면 초딩들 한테 기합주는 게 참 어이가 없다,1
나 남곤데 찐으로 함,1
이제 안내면된다  ㅇㅋ,1
오늘은 주제가 너무 재미없다...,0
나 고2때는 ㄹㅇ 다검사해서 술 걸린애들 수두룩했는데,1
아.. 회장이라서 수련회갔는데 폰케이스에 있던 5000원 없어짐....,1
항상 레크레이션 끝나면 여자는 먼저가고 남자들이 뒷정리하는게 국룰,1
걍 수련회 술 허용 해주라,1
으... 정말 싫은 수련회 애들 엄청 많은데 허름한 작은곳에 다가 다 집어 넣고 도대체 왜 가는거야 가서 잼있는것도 없고 기합만 직사게 받다가 끝나고 으,1
"고등학교 등교할 때 가방, 주머니 검사 한 명 한 명 다했는데ㅠㅠ",1
수련회때 뺏긴 술 선생님들이 모아서 맛있게 회식하시던뎈ㅋㅋㅋ 수련회 추억이네요 ㅜㅜ 항상 수련회의 마지막은 밤은 캠프파이어 하면서 촛불들고 진행자분이 부모님 얘기를하며 마음을 녹이는 화려한 언변에 다들 눈물 흘리곤 했었죠 ㅠ,1
"이런 거 보고 악용 할까 두렵다 
요즘 애들은 애들이 아님 
초등학생도 술 담배 다 하는 시대인데",1
진짜 학생들이 불쌍하다 수련관 엠티 오티 특히 미성년자땐 수련관도 진짜 재밋엇는데 코로나땜에 그런 추억도못쌓고ㅜㅜ,1
전교생 모두가 장기자랑하는 장기자랑시간,1
중학교때 그 교관형은 우리 일부러 숨겨주고 수련회 기간동안 친하게 지내고 연락처 공유해서 그 이후에도 연락 했었는데 한번 보고싶네 자칭 강동의뭐라고 했었던거 같은데 ㅋㅋㅋ,1
중학생때 미리 체험하는 훈련소 체험 ㅋㅋ,1
수련회에서 엎드려뻗쳐하고 마지막에는 교관이랑 손흔들면서 인사하는게 국룰 ㅋ,1
ㅋㅋ잼민이들 불쌍하노 이거 모르고 해야 낼까 말까 걸릴까?? 똥줄 타는 맛이 사라졌겠네,1
0:56 코로나 악수 엑~,1
재밌네요,1
우와,1
귀여워 ㅋㅋ,1
맘고생 많나보네 용진씨.. 이리와 아보다트 한알해..,1
ㄹㅇ 우리땐 반에서 한명이 usb에 영화 담아와서 봤어야했음,1
우린 다 검사했는데..하,1
그냥 세개 가져가서 하나 내면 되는데,1
근데 가방 검사하다가 속옷 같은거 보면 좀 그러니까 안하는 건 줄,1
인격체 지랄ㅋㅋ,1
수련회 버스에서 터널 영화 틀어주는게 레전드였음,1
"※   유 투  브,  트  우 ㅣ  ㅌ  ㅓ (호 ㅣ  개   오 ㅏ  ㄱ   ㅓ    룩       함    ㅅ ㅏ 역 호 ㅣ) 검   색.............!",1
와 요즘은 버스에서 넷플릭스를 틀어주는구나 진짜 변했네 나때는 톰과 제리나 짱구 보여주곤 했는데…심지어 짱구 그때는 1기여서 얼굴도 지금이랑은 많이 달랐지..,1
애들 순수함까지 모범답안 보여주고 선넘진 말자. 컨텐츠 다시 찾아야지. 수학여행 교관이 사짜라는걸 까는건 아니지,1
인터뷰 감사합니다 성동일님,1
올린다며 개빡치게하ㅣ네,1
썸네일 저거 목포수련장 아님??,1
저 수련회때 화장실에서 꽁초 잔득 버려진거 보고 교관들이 빡돌아서 오전일정 전부 캔슬하고 전원 가방검사에 몸수색했었어요,1
"있을 것 같은
얼굴은 뭐임 ㅋㅋ
그",1
나때는 막 짱구 틀어주고 그랬는데 요샌 뭐 넷플릭스를 보네 ;,1
수현회 교관 성동일 닮았어요ㅋㅋㅋ,1
"수련회, 수학여행을 가본 적이 없어서...",1
"내가 고교시절에 완강기 타고 야반도주한 애들 있었는데 
CCTV에 찍혀서 결국 잡힘",1
현재 중1인데 초 6때 수련회있어야했고 올해 있어야했는데 코로나때문에 여태껏 한번도 못간..,1
요즘 수련회 특 : 못감....,1
"컨텐츠 A
퀄리티 A+

합산 A",1
750명을 두시간 넘게 한 적이 있다.. !,1
솔직히 가방검사 왜 하는지 모르겠어,1
이거보는 이제 학생들은 술 담배 가지고 다니는 조금씩 생길수있겠네 ㅎㅎㅎ,1
24시간 굶고 ~~ 하기 컨텐츠는 정말 24시간 굶는 걸까,1
우리...278명 전수조사를 했더랬죠...텀블러까지 열어서 물인가 소주인가 냄새까지 맡았답니다....,1
수련회는 왜하는지모르겠다 선생들 쉬려고하는거같음 선생들이 수련회해야되,1
??? : 여기 놀러왔어!?,1
진짜 수련회 ㅋㅋㅋ 놀러온거 맞는데 놀러왔냐고 무섭게 물어봄,1
잘 봤습니다,1
제발 남자 교관들은 여학생 가방 좀 맘대로 열지 마라...,1
"??? : 1조 이번 게임에 100점 가져갑니다 !
와아아아
??? : 2조 이번 게임에서 500점 가져갑니다 !
와아아아
??? : 3조 이번 게임에서 1000 점 가져갑니다 !!
와아아아


물론 상품 그딴거없음 그냥 꼴리는대로 나중에 잘해야만 점수 더 높게 주고 끝남",1
"예전에 중학교 인성수련회 갔을때
필통안에 테이프랑 휴대용가위 들고갔었는데
쌤이 그거 가방검사할때 압수했었음
그걸 왜 뺏어가냐고 졸라 흥분했었지…
7년 지난 지금도 왜뺏어갔는지 이해가 안됨 ㅋㅋ",1
팩트) 수련회 교관들은 지보다 10살 어린 애들한테 군대놀이하는 알바생들이다.,1
놀러왔는데 놀러왔냐고 물어보는곳,1
고딩때는 안뒤지고 중딩때 뒤졌음,1
첫번째 나오는분 성동일님 인줄 ㅎ,1
"나 고2 때 수학여행을 제주도로 두번 갔거든, 전학가서ㅋ 전 학교랑, 전학갔던 학교랑 숙도가 똑같은거야. 그래서 저녁 먹고 2시간 인가 자유시간줘. 그럼 근처 노래방이라든지 자유 관광을 하게되는데 대부분 노래방가지.ㅋㅋㅋ 그때당시 학생 수학여행지 숙소로 모여 있던 곳이라 왠만하면 노래방에서 술 다 준걸로 기억함. 편의점에서도 술담배 다 팔았어. 그리고 숙소 들고 들어 갈수도 있었음. 왜냐? 2시간 자유 시간때 숙소 직원들이 선생들 회식보냄.-_-;;ㅋ 술 사들고 숙소 들어가지 직원들이 조용히 먹고 병들은 비상구 계단에 갔다 놓으라고 말까지함.ㅋㅋㅋ 그때가 2005년 ㅅㅂ",1
"학교 수련회 교관들 특...






""니들 놀러왔어?""",1
옛날에 반에서 회장이었는데 울 엄마가 선생님이랑 버스기사님 도시락 챙겼던거 기억남 지금 생각해보면 그다지 이해 안가네...,1
난 코로나땜에 수련회 당일로 갔다 왔는데,1
담임선생님이 일일히 검사하신적 있어요! 액체 다 마셔보고.. 10여년전 중학생 때인데 요즘은 그러기 더 힘들거같아요!,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
요즘은 좀 덜하겠지만 수련회 교관도 차팔이 폰팔이 렉카 못지않게 M생들이 하는 직업이라 진짜 개판이었는데 ㅋㅋ,1
"요즘 급식들 현황
장점:수련회를 안감
단점:수학여행을 못감",1
수학여행은 몰라도 수련회는 왜 가는건지 이해가 안갔었지. 그것도 돈내가며,1
문제아 아니면 안하던데...,1
"군대 훈련소, 학교 수련회 모두 여러분이 최악의 기수라고함ㅋㅋ",1
"내돈내고가서 욕듣고 밥 구걸하고 얻어오는거라고는 열사병밖에 없는 행사
왜 좋다고 따라갔었는지",1
참 얘는 갈수록 ㅈㄴ 쓸모없는거만 올리네ㅡㅡ,1
형 나 오늘 아침에 장성규라디오 잘들었어ㅋㅋ,1
시부레 나는 가방검사 싹다해서 술걸린적 있는디,1
전교생 10명 미만 학교 학생들은 다 받을듯 ㅋㅋ큐ㅠㅠ,1
"내가 학창시절에 갔었을땐 선생이랑 교관들이 한명도 빠짐없이 검사하긴 했는데, 애들이 술을 숙소 앞 풀숲이나 화장실 변기 위 뚜껑 안에다가 숨겨놨다가 자유시간 때 다시 찾아 갔었음 ㅋㅋㅋㅋ",1
학교 한테 검사 여부를 허가를 받는게 아니라 학생들 한테 동의를 구해야 되는게 아닌가?,1
모기는 어디까지 날라와서 들어올수있음?? 23층높이인데 창문으로 들어오더라,1
잘보았습니다~~❤❤🥳🥳🤣😂😆😄🤩🐶🐶🐈🐕💕,1
이걸 알려줘서 이제 안가지고 있을것같은 친구들한테 맡기겠구만...,1
우리는 진짜 다 열고 했는데,1
두유팩에 주사기로 내용물 다 뽑은다음에 술집어넣는새끼들도 있다고함,1
"10대에 수련회같은 갮같은 아무짝에 쓸모없는 군머식 인권탄압 받는게 아직도 당연하게 받아들여지는게 안타깝다
수련회라는 명칭도 취지도 그냥 버려야함
그 시간에 차라리 수학여행을 한번 더 가는게 나음
군대도 줙까튼데 왜 자꾸만 인권과 자유를 탄압하는 좁병시같은걸 10대때에 하는지 이해가 안된다",1
수련회는 사회악임 가서 철든다? 개소리고 성격만 더 ㅈ창됨 없어져야할곳임 지들이뭔데 선생도아니고 학생들한테 가오 허세질 지금생각하면 인권침해임 억지로 가라고하는 학교도 극혐임  밤에 안자고 누가 조금떠들었다고 단체로 벌세우는 ㅂㅅ들 실컷 쎈척하다가 마지막날에 착한척하는것도 역겨움,1
"ㅋ수련회장 잘못걸리ㅏ면 교장도 못막아요 ㅋㅋ 다 검사함.. 사람마다 다르겠지만.. 그리고 저때는 막걸리는 우유팩 소주는 생수병에다 담았죠.. 담배는 ...여,,,,,,,,,,,,,,
지금은 모르겠지만 저때는 완전 훈련소 저리가라였음",1
사람들이 ㅈㄴ 오해하는데 수련회는 놀러 가는 거 아님ㅋㅋㅋㅋ 무슨 단합심 ㅇㅈㄹ 목적으로 간다는데 쨌든 놀러 가는 거 아님,1
아니 대체 왜 놀러갔는데 왜놀러왔냐고 다 쳐뺏음 시발 이게 놀러가는거냐,1
가방 검사 다 하고 금속탐지기로 검사 다 하고 한적 있음....,1
고등학교때 했었음 ㅋㅋㅋㅋ 소지품검사만  몇시간걸렸던걸로기억하는데  09년도나 10년도였을꺼임,1
초6때는 세월호 때문에 수학 여행 못가고 이번 중3때는 코로나 때문에 수학여행을 고사하고 수련회도 못감,1
소지품 검사 허락을 왜 학교측한테 맡아..?? 당연히 학생의사가 먼저아님..?,1
와 ㅅㅂ ^^03년생은 수학여행 안가봐서 모르겠다^,1
"바x버스 광고각
전화번호도 다 나오네",1
간 적이 없어요..,1
1:32 다 디지기 싫으면 다 내라 아니죠?,1
수련회 군대도 안갔다온 애들이 조교랍시고 군기잡는데 지금생각해보니 왜 내돈내고 내가 갔는데 기합받고 폭언듣고 그랬는지 모르겠네,1
나 중3 수련회때 가방검사 당함.. 여자가방은 여자쌤이 좀 해주지.. (여성용품땜에),1
고1때 속옷하나하나 다 뜯어서 검사하고 짐 정리는 너가 하라고 가방 던지면서 줬던 교관님 잘 살아있으려나ㅋㅋㅋㅋ 씨발럼,1
차피 찐따한테 술담배 다 맡김ㅋㅋㅋ,1
자칭 변호사 검사 부부 여시가면 9할은 나옴 ㅋㅋㅋ,1
"수학여행 수련회 이런거 안갔어요~ㅋㅋㅋ 
대신 촬영장에서 보낸시간이 많았죠ㅎㅎ
영상보고 학교에서간 그곳에서 소지품검사도 했구나..잘알고갑니다",1
선생님들 더 힘들라고 만든영상 맞죠? 10대애들 음주랑 흡연 권할려고 만든영상이죠? 다음엔  ‘출국할때 입국할때 코카인 초코파이에 넣었을때 걸릴까 ‘ 컨텐츠도 만드시겠네,1
고딩때 간 수련회에서 휴대폰 다 내라한 후 진짜 금속 탐지기로 하나씩 검사한적 있음,1
헐 현민쌤 … 중학교때 수련회교관분 ㅠㅠ,1
나는 진짜 수련회 가는 이유를 모르겠어 돈 주고 구르러 가는게 말이나 됨?,1
